date,day_of_week,day_of_month,month,is_weekend,department,daily_appointment_demand
2025-06-02,0,2,6,0,General Medicine,44
2025-06-02,0,2,6,0,Orthopedics,23
2025-06-02,0,2,6,0,Neurology,18
2025-06-02,0,2,6,0,ENT,16
2025-06-02,0,2,6,0,Gynecology,21
2025-06-03,1,3,6,0,Cardiology,27
2025-06-03,1,3,6,0,Pediatrics,30
2025-06-03,1,3,6,0,Dermatology,25
2025-06-03,1,3,6,0,General Medicine,37
2025-06-03,1,3,6,0,Orthopedics,25
2025-06-03,1,3,6,0,Neurology,21
2025-06-03,1,3,6,0,ENT,13
2025-06-03,1,3,6,0,Gynecology,16
2025-06-04,2,4,6,0,Cardiology,25
2025-06-04,2,4,6,0,Pediatrics,32
2025-06-04,2,4,6,0,Dermatology,21
2025-06-04,2,4,6,0,General Medicine,37
2025-06-04,2,4,6,0,Orthopedics,24
2025-06-04,2,4,6,0,Neurology,14
2025-06-04,2,4,6,0,ENT,14
2025-06-04,2,4,6,0,Gynecology,20
2025-06-05,3,5,6,0,Cardiology,23
2025-06-05,3,5,6,0,Pediatrics,26
2025-06-05,3,5,6,0,Dermatology,20
2025-06-05,3,5,6,0,General Medicine,30
2025-06-05,3,5,6,0,Orthopedics,19
2025-06-05,3,5,6,0,Neurology,12
2025-06-05,3,5,6,0,ENT,12
2025-06-05,3,5,6,0,Gynecology,14
2025-06-06,4,6,6,0,Cardiology,23
2025-06-06,4,6,6,0,Pediatrics,22
2025-06-06,4,6,6,0,Dermatology,21
2025-06-06,4,6,6,0,General Medicine,32
2025-06-06,4,6,6,0,Orthopedics,15
2025-06-06,4,6,6,0,Neurology,14
2025-06-06,4,6,6,0,ENT,14
2025-06-06,4,6,6,0,Gynecology,13
2025-06-07,5,7,6,1,Cardiology,17
2025-06-07,5,7,6,1,Pediatrics,15
2025-06-07,5,7,6,1,Dermatology,10
2025-06-07,5,7,6,1,General Medicine,17
2025-06-07,5,7,6,1,Orthopedics,12
2025-06-07,5,7,6,1,Neurology,8
2025-06-07,5,7,6,1,ENT,8
2025-06-07,5,7,6,1,Gynecology,7
2025-06-08,6,8,6,1,Cardiology,10
2025-06-08,6,8,6,1,Pediatrics,8
2025-06-08,6,8,6,1,Dermatology,8
2025-06-08,6,8,6,1,General Medicine,11
2025-06-08,6,8,6,1,Orthopedics,7
2025-06-08,6,8,6,1,Neurology,8
2025-06-08,6,8,6,1,ENT,7
2025-06-08,6,8,6,1,Gynecology,8
2025-06-09,0,9,6,0,Cardiology,28
2025-06-09,0,9,6,0,Pediatrics,32
2025-06-09,0,9,6,0,Dermatology,29
2025-06-09,0,9,6,0,General Medicine,40
2025-06-09,0,9,6,0,Orthopedics,30
2025-06-09,0,9,6,0,Neurology,18
2025-06-09,0,9,6,0,ENT,15
2025-06-09,0,9,6,0,Gynecology,19
2025-06-10,1,10,6,0,Cardiology,28
2025-06-10,1,10,6,0,Pediatrics,30
2025-06-10,1,10,6,0,Dermatology,26
2025-06-10,1,10,6,0,General Medicine,39
2025-06-10,1,10,6,0,Orthopedics,21
2025-06-10,1,10,6,0,Neurology,13
2025-06-10,1,10,6,0,ENT,10
2025-06-10,1,10,6,0,Gynecology,19
2025-06-11,2,11,6,0,Cardiology,23
2025-06-11,2,11,6,0,Pediatrics,23
2025-06-11,2,11,6,0,Dermatology,23
2025-06-11,2,11,6,0,General Medicine,39
2025-06-11,2,11,6,0,Orthopedics,21
2025-06-11,2,11,6,0,Neurology,16
2025-06-11,2,11,6,0,ENT,13
2025-06-11,2,11,6,0,Gynecology,17
2025-06-12,3,12,6,0,Cardiology,26
2025-06-12,3,12,6,0,Pediatrics,25
2025-06-12,3,12,6,0,Dermatology,22
2025-06-12,3,12,6,0,General Medicine,33
2025-06-12,3,12,6,0,Orthopedics,19
2025-06-12,3,12,6,0,Neurology,16
2025-06-12,3,12,6,0,ENT,12
2025-06-12,3,12,6,0,Gynecology,14
2025-06-13,4,13,6,0,Cardiology,24
2025-06-13,4,13,6,0,Pediatrics,23
2025-06-13,4,13,6,0,Dermatology,21
2025-06-13,4,13,6,0,General Medicine,30
2025-06-13,4,13,6,0,Orthopedics,21
2025-06-13,4,13,6,0,Neurology,14
2025-06-13,4,13,6,0,ENT,11
2025-06-13,4,13,6,0,Gynecology,17
2025-06-14,5,14,6,1,Cardiology,16
2025-06-14,5,14,6,1,Pediatrics,15
2025-06-14,5,14,6,1,Dermatology,12
2025-06-14,5,14,6,1,General Medicine,15
2025-06-14,5,14,6,1,Orthopedics,9
2025-06-14,5,14,6,1,Neurology,7
2025-06-14,5,14,6,1,ENT,5
2025-06-14,5,14,6,1,Gynecology,8
2025-06-15,6,15,6,1,Cardiology,10
2025-06-15,6,15,6,1,Pediatrics,11
2025-06-15,6,15,6,1,Dermatology,8
2025-06-15,6,15,6,1,General Medicine,14
2025-06-15,6,15,6,1,Orthopedics,8
2025-06-15,6,15,6,1,Neurology,2
2025-06-15,6,15,6,1,ENT,3
2025-06-15,6,15,6,1,Gynecology,6
2025-06-16,0,16,6,0,Cardiology,28
2025-06-16,0,16,6,0,Pediatrics,34
2025-06-16,0,16,6,0,Dermatology,30
2025-06-16,0,16,6,0,General Medicine,42
2025-06-16,0,16,6,0,Orthopedics,25
2025-06-16,0,16,6,0,Neurology,20
2025-06-16,0,16,6,0,ENT,15
2025-06-16,0,16,6,0,Gynecology,19
2025-06-17,1,17,6,0,Cardiology,26
2025-06-17,1,17,6,0,Pediatrics,29
2025-06-17,1,17,6,0,Dermatology,24
2025-06-17,1,17,6,0,General Medicine,37
2025-06-17,1,17,6,0,Orthopedics,23
2025-06-17,1,17,6,0,Neurology,16
2025-06-17,1,17,6,0,ENT,15
2025-06-17,1,17,6,0,Gynecology,21
2025-06-18,2,18,6,0,Cardiology,27
2025-06-18,2,18,6,0,Pediatrics,24
2025-06-18,2,18,6,0,Dermatology,18
2025-06-18,2,18,6,0,General Medicine,35
2025-06-18,2,18,6,0,Orthopedics,18
2025-06-18,2,18,6,0,Neurology,14
2025-06-18,2,18,6,0,ENT,10
2025-06-18,2,18,6,0,Gynecology,13
2025-06-19,3,19,6,0,Cardiology,25
2025-06-19,3,19,6,0,Pediatrics,28
2025-06-19,3,19,6,0,Dermatology,20
2025-06-19,3,19,6,0,General Medicine,27
2025-06-19,3,19,6,0,Orthopedics,19
2025-06-19,3,19,6,0,Neurology,15
2025-06-19,3,19,6,0,ENT,9
2025-06-19,3,19,6,0,Gynecology,16
2025-06-20,4,20,6,0,Cardiology,23
2025-06-20,4,20,6,0,Pediatrics,26
2025-06-20,4,20,6,0,Dermatology,21
2025-06-20,4,20,6,0,General Medicine,28
2025-06-20,4,20,6,0,Orthopedics,21
2025-06-20,4,20,6,0,Neurology,13
2025-06-20,4,20,6,0,ENT,11
2025-06-20,4,20,6,0,Gynecology,13
2025-06-21,5,21,6,1,Cardiology,12
2025-06-21,5,21,6,1,Pediatrics,13
2025-06-21,5,21,6,1,Dermatology,12
2025-06-21,5,21,6,1,General Medicine,21
2025-06-21,5,21,6,1,Orthopedics,8
2025-06-21,5,21,6,1,Neurology,4
2025-06-21,5,21,6,1,ENT,10
2025-06-21,5,21,6,1,Gynecology,8
2025-06-22,6,22,6,1,Cardiology,8
2025-06-22,6,22,6,1,Pediatrics,12
2025-06-22,6,22,6,1,Dermatology,7
2025-06-22,6,22,6,1,General Medicine,16
2025-06-22,6,22,6,1,Orthopedics,9
2025-06-22,6,22,6,1,Neurology,5
2025-06-22,6,22,6,1,ENT,9
2025-06-22,6,22,6,1,Gynecology,5
2025-06-23,0,23,6,0,Cardiology,31
2025-06-23,0,23,6,0,Pediatrics,33
2025-06-23,0,23,6,0,Dermatology,30
2025-06-23,0,23,6,0,General Medicine,43
2025-06-23,0,23,6,0,Orthopedics,25
2025-06-23,0,23,6,0,Neurology,16
2025-06-23,0,23,6,0,ENT,16
2025-06-23,0,23,6,0,Gynecology,19
2025-06-24,1,24,6,0,Cardiology,32
2025-06-24,1,24,6,0,Pediatrics,30
2025-06-24,1,24,6,0,Dermatology,24
2025-06-24,1,24,6,0,General Medicine,37
2025-06-24,1,24,6,0,Orthopedics,20
2025-06-24,1,24,6,0,Neurology,14
2025-06-24,1,24,6,0,ENT,16
2025-06-24,1,24,6,0,Gynecology,17
2025-06-25,2,25,6,0,Cardiology,23
2025-06-25,2,25,6,0,Pediatrics,28
2025-06-25,2,25,6,0,Dermatology,25
2025-06-25,2,25,6,0,General Medicine,35
2025-06-25,2,25,6,0,Orthopedics,23
2025-06-25,2,25,6,0,Neurology,13
2025-06-25,2,25,6,0,ENT,10
2025-06-25,2,25,6,0,Gynecology,20
2025-06-26,3,26,6,0,Cardiology,23
2025-06-26,3,26,6,0,Pediatrics,25
2025-06-26,3,26,6,0,Dermatology,24
2025-06-26,3,26,6,0,General Medicine,33
2025-06-26,3,26,6,0,Orthopedics,21
2025-06-26,3,26,6,0,Neurology,18
2025-06-26,3,26,6,0,ENT,11
2025-06-26,3,26,6,0,Gynecology,18
2025-06-27,4,27,6,0,Cardiology,23
2025-06-27,4,27,6,0,Pediatrics,25
2025-06-27,4,27,6,0,Dermatology,24
2025-06-27,4,27,6,0,General Medicine,31
2025-06-27,4,27,6,0,Orthopedics,20
2025-06-27,4,27,6,0,Neurology,15
2025-06-27,4,27,6,0,ENT,11
2025-06-27,4,27,6,0,Gynecology,14
2025-06-28,5,28,6,1,Cardiology,11
2025-06-28,5,28,6,1,Pediatrics,10
2025-06-28,5,28,6,1,Dermatology,16
2025-06-28,5,28,6,1,General Medicine,15
2025-06-28,5,28,6,1,Orthopedics,11
2025-06-28,5,28,6,1,Neurology,7
2025-06-28,5,28,6,1,ENT,7
2025-06-28,5,28,6,1,Gynecology,10
2025-06-29,6,29,6,1,Cardiology,11
2025-06-29,6,29,6,1,Pediatrics,9
2025-06-29,6,29,6,1,Dermatology,8
2025-06-29,6,29,6,1,General Medicine,13
2025-06-29,6,29,6,1,Orthopedics,8
2025-06-29,6,29,6,1,Neurology,9
2025-06-29,6,29,6,1,ENT,6
2025-06-29,6,29,6,1,Gynecology,8
2025-06-30,0,30,6,0,Cardiology,31
2025-06-30,0,30,6,0,Pediatrics,35
2025-06-30,0,30,6,0,Dermatology,27
2025-06-30,0,30,6,0,General Medicine,37
2025-06-30,0,30,6,0,Orthopedics,26
2025-06-30,0,30,6,0,Neurology,16
2025-06-30,0,30,6,0,ENT,14
2025-06-30,0,30,6,0,Gynecology,21
2025-07-01,1,1,7,0,Cardiology,30
2025-07-01,1,1,7,0,Pediatrics,30
2025-07-01,1,1,7,0,Dermatology,25
2025-07-01,1,1,7,0,General Medicine,40
2025-07-01,1,1,7,0,Orthopedics,23
2025-07-01,1,1,7,0,Neurology,21
2025-07-01,1,1,7,0,ENT,15
2025-07-01,1,1,7,0,Gynecology,15
2025-07-02,2,2,7,0,Cardiology,27
2025-07-02,2,2,7,0,Pediatrics,28
2025-07-02,2,2,7,0,Dermatology,25
2025-07-02,2,2,7,0,General Medicine,35
2025-07-02,2,2,7,0,Orthopedics,21
2025-07-02,2,2,7,0,Neurology,12
2025-07-02,2,2,7,0,ENT,12
2025-07-02,2,2,7,0,Gynecology,15
2025-07-03,3,3,7,0,Cardiology,23
2025-07-03,3,3,7,0,Pediatrics,27
2025-07-03,3,3,7,0,Dermatology,25
2025-07-03,3,3,7,0,General Medicine,33
2025-07-03,3,3,7,0,Orthopedics,18
2025-07-03,3,3,7,0,Neurology,15
2025-07-03,3,3,7,0,ENT,14
2025-07-03,3,3,7,0,Gynecology,15
2025-07-04,4,4,7,0,Cardiology,23
2025-07-04,4,4,7,0,Pediatrics,25
2025-07-04,4,4,7,0,Dermatology,19
2025-07-04,4,4,7,0,General Medicine,32
2025-07-04,4,4,7,0,Orthopedics,19
2025-07-04,4,4,7,0,Neurology,14
2025-07-04,4,4,7,0,ENT,10
2025-07-04,4,4,7,0,Gynecology,14
2025-07-05,5,5,7,1,Cardiology,15
2025-07-05,5,5,7,1,Pediatrics,14
2025-07-05,5,5,7,1,Dermatology,15
2025-07-05,5,5,7,1,General Medicine,17
2025-07-05,5,5,7,1,Orthopedics,11
2025-07-05,5,5,7,1,Neurology,10
2025-07-05,5,5,7,1,ENT,4
2025-07-05,5,5,7,1,Gynecology,5
2025-07-06,6,6,7,1,Cardiology,7
2025-07-06,6,6,7,1,Pediatrics,13
2025-07-06,6,6,7,1,Dermatology,8
2025-07-06,6,6,7,1,General Medicine,18
2025-07-06,6,6,7,1,Orthopedics,7
2025-07-06,6,6,7,1,Neurology,6
2025-07-06,6,6,7,1,ENT,8
2025-07-06,6,6,7,1,Gynecology,10
2025-07-07,0,7,7,0,Cardiology,34
2025-07-07,0,7,7,0,Pediatrics,35
2025-07-07,0,7,7,0,Dermatology,29
2025-07-07,0,7,7,0,General Medicine,41
2025-07-07,0,7,7,0,Orthopedics,27
2025-07-07,0,7,7,0,Neurology,16
2025-07-07,0,7,7,0,ENT,13
2025-07-07,0,7,7,0,Gynecology,20
2025-07-08,1,8,7,0,Cardiology,27
2025-07-08,1,8,7,0,Pediatrics,29
2025-07-08,1,8,7,0,Dermatology,26
2025-07-08,1,8,7,0,General Medicine,39
2025-07-08,1,8,7,0,Orthopedics,23
2025-07-08,1,8,7,0,Neurology,19
2025-07-08,1,8,7,0,ENT,12
2025-07-08,1,8,7,0,Gynecology,18
2025-07-09,2,9,7,0,Cardiology,24
2025-07-09,2,9,7,0,Pediatrics,24
2025-07-09,2,9,7,0,Dermatology,23
2025-07-09,2,9,7,0,General Medicine,33
2025-07-09,2,9,7,0,Orthopedics,24
2025-07-09,2,9,7,0,Neurology,16
2025-07-09,2,9,7,0,ENT,11
2025-07-09,2,9,7,0,Gynecology,21
2025-07-10,3,10,7,0,Cardiology,26
2025-07-10,3,10,7,0,Pediatrics,27
2025-07-10,3,10,7,0,Dermatology,21
2025-07-10,3,10,7,0,General Medicine,30
2025-07-10,3,10,7,0,Orthopedics,19
2025-07-10,3,10,7,0,Neurology,16
2025-07-10,3,10,7,0,ENT,16
2025-07-10,3,10,7,0,Gynecology,19
2025-07-11,4,11,7,0,Cardiology,22
2025-07-11,4,11,7,0,Pediatrics,22
2025-07-11,4,11,7,0,Dermatology,21
2025-07-11,4,11,7,0,General Medicine,27
2025-07-11,4,11,7,0,Orthopedics,20
2025-07-11,4,11,7,0,Neurology,13
2025-07-11,4,11,7,0,ENT,10
2025-07-11,4,11,7,0,Gynecology,12
2025-07-12,5,12,7,1,Cardiology,14
2025-07-12,5,12,7,1,Pediatrics,13
2025-07-12,5,12,7,1,Dermatology,10
2025-07-12,5,12,7,1,General Medicine,12
2025-07-12,5,12,7,1,Orthopedics,11
2025-07-12,5,12,7,1,Neurology,11
2025-07-12,5,12,7,1,ENT,10
2025-07-12,5,12,7,1,Gynecology,8
2025-07-13,6,13,7,1,Cardiology,8
2025-07-13,6,13,7,1,Pediatrics,11
2025-07-13,6,13,7,1,Dermatology,7
2025-07-13,6,13,7,1,General Medicine,13
2025-07-13,6,13,7,1,Orthopedics,10
2025-07-13,6,13,7,1,Neurology,8
2025-07-13,6,13,7,1,ENT,5
2025-07-13,6,13,7,1,Gynecology,6
2025-07-14,0,14,7,0,Cardiology,28
2025-07-14,0,14,7,0,Pediatrics,31
2025-07-14,0,14,7,0,Dermatology,27
2025-07-14,0,14,7,0,General Medicine,41
2025-07-14,0,14,7,0,Orthopedics,27
2025-07-14,0,14,7,0,Neurology,16
2025-07-14,0,14,7,0,ENT,18
2025-07-14,0,14,7,0,Gynecology,19
2025-07-15,1,15,7,0,Cardiology,28
2025-07-15,1,15,7,0,Pediatrics,28
2025-07-15,1,15,7,0,Dermatology,20
2025-07-15,1,15,7,0,General Medicine,39
2025-07-15,1,15,7,0,Orthopedics,24
2025-07-15,1,15,7,0,Neurology,16
2025-07-15,1,15,7,0,ENT,14
2025-07-15,1,15,7,0,Gynecology,19
2025-07-16,2,16,7,0,Cardiology,22
2025-07-16,2,16,7,0,Pediatrics,26
2025-07-16,2,16,7,0,Dermatology,24
2025-07-16,2,16,7,0,General Medicine,31
2025-07-16,2,16,7,0,Orthopedics,22
2025-07-16,2,16,7,0,Neurology,12
2025-07-16,2,16,7,0,ENT,14
2025-07-16,2,16,7,0,Gynecology,17
2025-07-17,3,17,7,0,Cardiology,21
2025-07-17,3,17,7,0,Pediatrics,28
2025-07-17,3,17,7,0,Dermatology,20
2025-07-17,3,17,7,0,General Medicine,30
2025-07-17,3,17,7,0,Orthopedics,20
2025-07-17,3,17,7,0,Neurology,16
2025-07-17,3,17,7,0,ENT,10
2025-07-17,3,17,7,0,Gynecology,16
2025-07-18,4,18,7,0,Cardiology,24
2025-07-18,4,18,7,0,Pediatrics,26
2025-07-18,4,18,7,0,Dermatology,21
2025-07-18,4,18,7,0,General Medicine,30
2025-07-18,4,18,7,0,Orthopedics,17
2025-07-18,4,18,7,0,Neurology,13
2025-07-18,4,18,7,0,ENT,9
2025-07-18,4,18,7,0,Gynecology,9
2025-07-19,5,19,7,1,Cardiology,14
2025-07-19,5,19,7,1,Pediatrics,16
2025-07-19,5,19,7,1,Dermatology,7
2025-07-19,5,19,7,1,General Medicine,16
2025-07-19,5,19,7,1,Orthopedics,12
2025-07-19,5,19,7,1,Neurology,12
2025-07-19,5,19,7,1,ENT,7
2025-07-19,5,19,7,1,Gynecology,7
2025-07-20,6,20,7,1,Cardiology,9
2025-07-20,6,20,7,1,Pediatrics,13
2025-07-20,6,20,7,1,Dermatology,7
2025-07-20,6,20,7,1,General Medicine,11
2025-07-20,6,20,7,1,Orthopedics,7
2025-07-20,6,20,7,1,Neurology,4
2025-07-20,6,20,7,1,ENT,5
2025-07-20,6,20,7,1,Gynecology,10
2025-07-21,0,21,7,0,Cardiology,31
2025-07-21,0,21,7,0,Pediatrics,32
2025-07-21,0,21,7,0,Dermatology,26
2025-07-21,0,21,7,0,General Medicine,37
2025-07-21,0,21,7,0,Orthopedics,27
2025-07-21,0,21,7,0,Neurology,17
2025-07-21,0,21,7,0,ENT,15
2025-07-21,0,21,7,0,Gynecology,26
2025-07-22,1,22,7,0,Cardiology,28
2025-07-22,1,22,7,0,Pediatrics,28
2025-07-22,1,22,7,0,Dermatology,24
2025-07-22,1,22,7,0,General Medicine,39
2025-07-22,1,22,7,0,Orthopedics,23
2025-07-22,1,22,7,0,Neurology,13
2025-07-22,1,22,7,0,ENT,16
2025-07-22,1,22,7,0,Gynecology,17
2025-07-23,2,23,7,0,Cardiology,29
2025-07-23,2,23,7,0,Pediatrics,29
2025-07-23,2,23,7,0,Dermatology,22
2025-07-23,2,23,7,0,General Medicine,36
2025-07-23,2,23,7,0,Orthopedics,21
2025-07-23,2,23,7,0,Neurology,16
2025-07-23,2,23,7,0,ENT,14
2025-07-23,2,23,7,0,Gynecology,15
2025-07-24,3,24,7,0,Cardiology,23
2025-07-24,3,24,7,0,Pediatrics,28
2025-07-24,3,24,7,0,Dermatology,21
2025-07-24,3,24,7,0,General Medicine,31
2025-07-24,3,24,7,0,Orthopedics,18
2025-07-24,3,24,7,0,Neurology,15
2025-07-24,3,24,7,0,ENT,16
2025-07-24,3,24,7,0,Gynecology,14
2025-07-25,4,25,7,0,Cardiology,23
2025-07-25,4,25,7,0,Pediatrics,28
2025-07-25,4,25,7,0,Dermatology,20
2025-07-25,4,25,7,0,General Medicine,31
2025-07-25,4,25,7,0,Orthopedics,17
2025-07-25,4,25,7,0,Neurology,14
2025-07-25,4,25,7,0,ENT,11
2025-07-25,4,25,7,0,Gynecology,17
2025-07-26,5,26,7,1,Cardiology,16
2025-07-26,5,26,7,1,Pediatrics,19
2025-07-26,5,26,7,1,Dermatology,13
2025-07-26,5,26,7,1,General Medicine,18
2025-07-26,5,26,7,1,Orthopedics,11
2025-07-26,5,26,7,1,Neurology,7
2025-07-26,5,26,7,1,ENT,7
2025-07-26,5,26,7,1,Gynecology,8
2025-07-27,6,27,7,1,Cardiology,10
2025-07-27,6,27,7,1,Pediatrics,13
2025-07-27,6,27,7,1,Dermatology,7
2025-07-27,6,27,7,1,General Medicine,15
2025-07-27,6,27,7,1,Orthopedics,11
2025-07-27,6,27,7,1,Neurology,5
2025-07-27,6,27,7,1,ENT,2
2025-07-27,6,27,7,1,Gynecology,5
2025-07-28,0,28,7,0,Cardiology,33
2025-07-28,0,28,7,0,Pediatrics,32
2025-07-28,0,28,7,0,Dermatology,25
2025-07-28,0,28,7,0,General Medicine,39
2025-07-28,0,28,7,0,Orthopedics,27
2025-07-28,0,28,7,0,Neurology,19
2025-07-28,0,28,7,0,ENT,15
2025-07-28,0,28,7,0,Gynecology,19
2025-07-29,1,29,7,0,Cardiology,27
2025-07-29,1,29,7,0,Pediatrics,28
2025-07-29,1,29,7,0,Dermatology,28
2025-07-29,1,29,7,0,General Medicine,36
2025-07-29,1,29,7,0,Orthopedics,25
2025-07-29,1,29,7,0,Neurology,19
2025-07-29,1,29,7,0,ENT,16
2025-07-29,1,29,7,0,Gynecology,18
2025-07-30,2,30,7,0,Cardiology,26
2025-07-30,2,30,7,0,Pediatrics,27
2025-07-30,2,30,7,0,Dermatology,21
2025-07-30,2,30,7,0,General Medicine,34
2025-07-30,2,30,7,0,Orthopedics,19
2025-07-30,2,30,7,0,Neurology,17
2025-07-30,2,30,7,0,ENT,12
2025-07-30,2,30,7,0,Gynecology,17
2025-07-31,3,31,7,0,Cardiology,25
2025-07-31,3,31,7,0,Pediatrics,25
2025-07-31,3,31,7,0,Dermatology,23
2025-07-31,3,31,7,0,General Medicine,31
2025-07-31,3,31,7,0,Orthopedics,22
2025-07-31,3,31,7,0,Neurology,11
2025-07-31,3,31,7,0,ENT,12
2025-07-31,3,31,7,0,Gynecology,20
2025-08-01,4,1,8,0,Cardiology,21
2025-08-01,4,1,8,0,Pediatrics,23
2025-08-01,4,1,8,0,Dermatology,22
2025-08-01,4,1,8,0,General Medicine,31
2025-08-01,4,1,8,0,Orthopedics,20
2025-08-01,4,1,8,0,Neurology,14
2025-08-01,4,1,8,0,ENT,13
2025-08-01,4,1,8,0,Gynecology,17
2025-08-02,5,2,8,1,Cardiology,14
2025-08-02,5,2,8,1,Pediatrics,14
2025-08-02,5,2,8,1,Dermatology,13
2025-08-02,5,2,8,1,General Medicine,21
2025-08-02,5,2,8,1,Orthopedics,11
2025-08-02,5,2,8,1,Neurology,6
2025-08-02,5,2,8,1,ENT,9
2025-08-02,5,2,8,1,Gynecology,9
2025-08-03,6,3,8,1,Cardiology,5
2025-08-03,6,3,8,1,Pediatrics,12
2025-08-03,6,3,8,1,Dermatology,8
2025-08-03,6,3,8,1,General Medicine,13
2025-08-03,6,3,8,1,Orthopedics,9
2025-08-03,6,3,8,1,Neurology,6
2025-08-03,6,3,8,1,ENT,6
2025-08-03,6,3,8,1,Gynecology,6
2025-08-04,0,4,8,0,Cardiology,31
2025-08-04,0,4,8,0,Pediatrics,32
2025-08-04,0,4,8,0,Dermatology,28
2025-08-04,0,4,8,0,General Medicine,41
2025-08-04,0,4,8,0,Orthopedics,23
2025-08-04,0,4,8,0,Neurology,20
2025-08-04,0,4,8,0,ENT,14
2025-08-04,0,4,8,0,Gynecology,22
2025-08-05,1,5,8,0,Cardiology,28
2025-08-05,1,5,8,0,Pediatrics,34
2025-08-05,1,5,8,0,Dermatology,24
2025-08-05,1,5,8,0,General Medicine,36
2025-08-05,1,5,8,0,Orthopedics,23
2025-08-05,1,5,8,0,Neurology,15
2025-08-05,1,5,8,0,ENT,15
2025-08-05,1,5,8,0,Gynecology,15
2025-08-06,2,6,8,0,Cardiology,23
2025-08-06,2,6,8,0,Pediatrics,25
2025-08-06,2,6,8,0,Dermatology,25
2025-08-06,2,6,8,0,General Medicine,37
2025-08-06,2,6,8,0,Orthopedics,21
2025-08-06,2,6,8,0,Neurology,14
2025-08-06,2,6,8,0,ENT,13
2025-08-06,2,6,8,0,Gynecology,19
2025-08-07,3,7,8,0,Cardiology,22
2025-08-07,3,7,8,0,Pediatrics,26
2025-08-07,3,7,8,0,Dermatology,24
2025-08-07,3,7,8,0,General Medicine,33
2025-08-07,3,7,8,0,Orthopedics,20
2025-08-07,3,7,8,0,Neurology,16
2025-08-07,3,7,8,0,ENT,7
2025-08-07,3,7,8,0,Gynecology,17
2025-08-08,4,8,8,0,Cardiology,21
2025-08-08,4,8,8,0,Pediatrics,21
2025-08-08,4,8,8,0,Dermatology,22
2025-08-08,4,8,8,0,General Medicine,33
2025-08-08,4,8,8,0,Orthopedics,19
2025-08-08,4,8,8,0,Neurology,15
2025-08-08,4,8,8,0,ENT,15
2025-08-08,4,8,8,0,Gynecology,18
2025-08-09,5,9,8,1,Cardiology,16
2025-08-09,5,9,8,1,Pediatrics,16
2025-08-09,5,9,8,1,Dermatology,12
2025-08-09,5,9,8,1,General Medicine,14
2025-08-09,5,9,8,1,Orthopedics,11
2025-08-09,5,9,8,1,Neurology,6
2025-08-09,5,9,8,1,ENT,11
2025-08-09,5,9,8,1,Gynecology,8
2025-08-10,6,10,8,1,Cardiology,10
2025-08-10,6,10,8,1,Pediatrics,12
2025-08-10,6,10,8,1,Dermatology,9
2025-08-10,6,10,8,1,General Medicine,16
2025-08-10,6,10,8,1,Orthopedics,7
2025-08-10,6,10,8,1,Neurology,6
2025-08-10,6,10,8,1,ENT,3
2025-08-10,6,10,8,1,Gynecology,4
2025-08-11,0,11,8,0,Cardiology,29
2025-08-11,0,11,8,0,Pediatrics,32
2025-08-11,0,11,8,0,Dermatology,26
2025-08-11,0,11,8,0,General Medicine,39
2025-08-11,0,11,8,0,Orthopedics,22
2025-08-11,0,11,8,0,Neurology,17
2025-08-11,0,11,8,0,ENT,12
2025-08-11,0,11,8,0,Gynecology,22
2025-08-12,1,12,8,0,Cardiology,28
2025-08-12,1,12,8,0,Pediatrics,27
2025-08-12,1,12,8,0,Dermatology,24
2025-08-12,1,12,8,0,General Medicine,35
2025-08-12,1,12,8,0,Orthopedics,24
2025-08-12,1,12,8,0,Neurology,19
2025-08-12,1,12,8,0,ENT,10
2025-08-12,1,12,8,0,Gynecology,19
2025-08-13,2,13,8,0,Cardiology,25
2025-08-13,2,13,8,0,Pediatrics,29
2025-08-13,2,13,8,0,Dermatology,23
2025-08-13,2,13,8,0,General Medicine,32
2025-08-13,2,13,8,0,Orthopedics,20
2025-08-13,2,13,8,0,Neurology,13
2025-08-13,2,13,8,0,ENT,15
2025-08-13,2,13,8,0,Gynecology,17
2025-08-14,3,14,8,0,Cardiology,28
2025-08-14,3,14,8,0,Pediatrics,26
2025-08-14,3,14,8,0,Dermatology,20
2025-08-14,3,14,8,0,General Medicine,29
2025-08-14,3,14,8,0,Orthopedics,16
2025-08-14,3,14,8,0,Neurology,11
2025-08-14,3,14,8,0,ENT,13
2025-08-14,3,14,8,0,Gynecology,17
2025-08-15,4,15,8,0,Cardiology,20
2025-08-15,4,15,8,0,Pediatrics,26
2025-08-15,4,15,8,0,Dermatology,20
2025-08-15,4,15,8,0,General Medicine,31
2025-08-15,4,15,8,0,Orthopedics,22
2025-08-15,4,15,8,0,Neurology,15
2025-08-15,4,15,8,0,ENT,11
2025-08-15,4,15,8,0,Gynecology,13
2025-08-16,5,16,8,1,Cardiology,9
2025-08-16,5,16,8,1,Pediatrics,13
2025-08-16,5,16,8,1,Dermatology,11
2025-08-16,5,16,8,1,General Medicine,16
2025-08-16,5,16,8,1,Orthopedics,11
2025-08-16,5,16,8,1,Neurology,8
2025-08-16,5,16,8,1,ENT,6
2025-08-16,5,16,8,1,Gynecology,7
2025-08-17,6,17,8,1,Cardiology,10
2025-08-17,6,17,8,1,Pediatrics,11
2025-08-17,6,17,8,1,Dermatology,6
2025-08-17,6,17,8,1,General Medicine,16
2025-08-17,6,17,8,1,Orthopedics,8
